,Date,Open,High,Low,Close,Adj Close,Volume
383,Jun-21-2018,142.59,143.14,140.83,141.25,131.67,3887700
384,Jun-21-2018,142.59,143.14,140.83,141.25,131.67,3887700
385,Jun-20-2018,144.22,144.52,142.41,142.63,132.95,3329900
386,Jun-19-2018,143.12,144.22,142.95,143.90,134.14,3487000
387,Jun-18-2018,144.18,144.52,143.14,144.48,134.68,4286400
388,Jun-15-2018,144.90,145.47,143.70,145.39,135.53,9116000
389,Jun-14-2018,146.65,146.98,145.09,145.20,135.35,3326300
390,Jun-13-2018,146.79,147.47,146.20,146.35,136.42,2968200
391,Jun-12-2018,147.10,147.52,146.62,146.87,136.91,2640500
392,Jun-11-2018,146.62,147.41,146.14,146.58,136.64,3260000
393,Jun-08-2018,145.00,146.43,144.37,146.14,136.23,5210500
394,Jun-07-2018,145.00,146.70,144.93,145.36,135.50,4316500
395,Jun-06-2018,144.34,144.72,143.54,144.71,134.89,3220100
396,Jun-05-2018,143.05,144.08,143.04,143.70,133.95,2836000
